ym,StockCode,Description,user_type,cust_cnt,rev
2011-01,21794,"CLASSIC FRENCH STYLE BASKET NATURAL",old_user,2,27
2011-01,22025,"RING OF ROSES BIRTHDAY CARD",old_user,7,56.2
2011-01,21889,"WOODEN BOX OF DOMINOES",old_user,9,82.5
2011-01,22026,"BANQUET BIRTHDAY  CARD  ",old_user,3,15.1
2011-01,21756,"BATH BUILDING BLOCK WORD",old_user,14,267.8
2011-01,22027,"TEA PARTY BIRTHDAY CARD",old_user,9,76.3
2011-01,21890,"S/6 WOODEN SKITTLES IN COTTON BAG",old_user,7,91.4
2011-01,22028,"PENNY FARTHING BIRTHDAY CARD",old_user,5,25.2
2011-01,21726,"MULTI HEARTS  STICKERS",old_user,4,23
2011-01,22029,"SPACEBOY BIRTHDAY CARD",old_user,14,101.5
2011-01,21891,"TRADITIONAL WOODEN SKIPPING ROPE",old_user,11,235.1
2011-01,22030,"SWALLOWS GREETING CARD",old_user,5,25.2
2011-01,21757,"LIGHTHOUSE PRINTED METAL SIGN",old_user,1,9.9
2011-01,22031,"BOTANICAL LAVENDER BIRTHDAY CARD",old_user,2,10.1
2011-01,21892,"TRADITIONAL WOODEN CATCH CUP GAME ",old_user,8,55
2011-01,22032,"BOTANICAL LILY GREETING CARD",old_user,1,5
2011-01,21758,"VINTAGE SHELLS PRINT",old_user,1,12.9
2011-01,22033,"BOTANICAL ROSE GREETING CARD",old_user,1,5
2011-01,21894,"POTTING SHED SEED ENVELOPES",old_user,3,32.5
2011-01,22035,"VINTAGE CARAVAN GREETING CARD ",old_user,5,25.2
2011-01,21812,"GARLAND WITH HEARTS AND BELLS",old_user,1,14.8
2011-01,22037,"ROBOT BIRTHDAY CARD",old_user,11,60.5
2011-01,21896,"POTTING SHED TWINE",old_user,6,50.4
2011-01,22040,"BOTANICAL ROSE GIFT WRAP",old_user,1,10.5
2011-01,21761,"WOOD AND GLASS MEDICINE CABINET",old_user,1,30
2011-01,22041,"RECORD FRAME 7" SINGLE SIZE "",old_user,2,38.2
2011-01,21899,"KEY FOB , GARAGE DESIGN",old_user,6,71.5
2011-01,22045,"SPACEBOY GIFT WRAP",old_user,4,42
2011-01,21820,"GLITTER HEART GARLAND WITH BELLS ",old_user,1,22.5
2011-01,22046,"TEA PARTY  WRAPPING PAPER ",old_user,3,52.5
2011-01,21900,"KEY FOB , SHED",old_user,9,81.9
2011-01,22047,"EMPIRE GIFT WRAP",old_user,3,31.5
2011-01,21763,"VINTAGE WOODEN BAR STOOL",old_user,1,59.9
2011-01,22050,"PINK PAISLEY ROSE GIFT WRAP",old_user,2,21
2011-01,21901,"KEY FOB , BACK DOOR ",old_user,5,35.8
2011-01,22051,"BLUE SCANDINAVIAN PAISLEY WRAP",old_user,3,31.5
2011-01,21826,"EIGHT PIECE DINOSAUR SET",old_user,5,52.5
2011-01,22052,"VINTAGE CARAVAN GIFT WRAP",old_user,1,10.5
2011-01,21902,"KEY FOB , FRONT  DOOR ",old_user,2,18.2
2011-01,21828,"EIGHT PIECE SNAKE  SET",old_user,6,33.8
2011-01,22055,"MINI CAKE STAND  HANGING STRAWBERY",old_user,4,67.8
2011-01,21903,"MAN FLU METAL SIGN",old_user,7,27.3
2011-01,22057,"CERAMIC PLATE STRAWBERRY DESIGN",old_user,1,6
2011-01,21904,"HOUSE WRECKING METAL SIGN ",old_user,1,4.2
2011-01,22059,"CERAMIC STRAWBERRY DESIGN MUG",old_user,4,91.3
2011-01,21742,"LARGE ROUND WICKER PLATTER ",old_user,3,17.8
2011-01,22060,"LARGE CAKE STAND HANGING HEARTS",old_user,2,141.8
2011-01,21905,"MORE BUTTER METAL SIGN ",old_user,3,8.4
2011-01,22061,"LARGE CAKE STAND  HANGING STRAWBERY",old_user,4,49.8
2011-01,21829,"DINOSAUR KEYRINGS ASSORTED",old_user,6,90.7
2011-01,22062,"CERAMIC BOWL WITH LOVE HEART DESIGN",old_user,5,100.3
2011-01,21906,"PHARMACIE FIRST AID TIN",old_user,6,162
2011-01,21773,"DECORATIVE ROSE BATHROOM BOTTLE",old_user,1,20.2
2011-01,22064,"PINK DOUGHNUT TRINKET POT ",old_user,1,3.3
2011-01,21907,"I'M ON HOLIDAY METAL SIGN",old_user,8,31.5
2011-01,22066,"LOVE HEART TRINKET POT",old_user,9,95.7
2011-01,21830,"ASSORTED CREEPY CRAWLIES",old_user,8,121
2011-01,22067,"CHOC TRUFFLE GOLD TRINKET POT ",old_user,1,3.3
2011-01,21908,"CHOCOLATE THIS WAY METAL SIGN",old_user,14,94.5
2011-01,22068,"BLACK PIRATE TREASURE CHEST",old_user,3,19.8
2011-01,21910,"WAY OUT METAL SIGN ",old_user,1,3.3
2011-01,22070,"SMALL RED RETROSPOT MUG IN BOX ",old_user,2,27.8
2011-01,21731,"RED TOADSTOOL LED NIGHT LIGHT",old_user,14,396
2011-01,22071,"SMALL WHITE RETROSPOT MUG IN BOX ",old_user,1,15
2011-01,21911,"GARDEN METAL SIGN ",old_user,2,6.6
2011-01,22072,"RED RETROSPOT TEA CUP AND SAUCER ",old_user,1,30
2011-01,21832,"CHOCOLATE CALCULATOR",old_user,1,6.6
2011-01,22073,"RED RETROSPOT STORAGE JAR",old_user,5,184.9
2011-01,21912,"VINTAGE SNAKES & LADDERS",old_user,9,90
2011-01,22074,"6 RIBBONS SHIMMERING PINKS ",old_user,4,70.6
2011-01,21833,"CAMOUFLAGE LED TORCH",old_user,2,20.3
2011-01,22076,"6 RIBBONS EMPIRE  ",old_user,2,21.4
2011-01,21913,"VINTAGE SEASIDE JIGSAW PUZZLES",old_user,2,22.5
2011-01,22077,"6 RIBBONS RUSTIC CHARM",old_user,21,512.4
2011-01,21774,"DECORATIVE CATS BATHROOM BOTTLE",old_user,1,15
2011-01,22078,"RIBBON REEL LACE DESIGN ",old_user,11,369
2011-01,21914,"BLUE HARMONICA IN BOX ",old_user,9,349.4
2011-01,22079,"RIBBON REEL HEARTS DESIGN ",old_user,27,433
2011-01,21745,"GAOLERS KEYS DECORATIVE GARDEN ",old_user,3,26.2
2011-01,22080,"RIBBON REEL POLKADOTS ",old_user,3,188.8
2011-01,21915,"RED  HARMONICA IN BOX ",old_user,16,469.4
2011-01,22081,"RIBBON REEL FLORA + FAUNA ",old_user,2,6.6
2011-01,21843,"RED RETROSPOT CAKE STAND",old_user,19,455.9
2011-01,22082,"RIBBON REEL STRIPES DESIGN ",old_user,10,87.4
2011-01,21916,"SET 12 RETRO WHITE CHALK STICKS",old_user,5,29.4
2011-01,22083,"PAPER CHAIN KIT RETROSPOT",old_user,10,153.4
2011-01,21775,"DECORATIVE FLORE BATHROOM BOTTLE",old_user,1,15
2011-01,22084,"PAPER CHAIN KIT EMPIRE",old_user,9,182.9
2011-01,21917,"SET 12 KIDS  WHITE CHALK STICKS",old_user,6,52.9
2011-01,21844,"RED RETROSPOT MUG",old_user,8,177
2011-01,22087,"PAPER BUNTING WHITE LACE",old_user,11,431.2
2011-01,21918,"SET 12 KIDS COLOUR  CHALK STICKS",old_user,9,59.6
2011-01,22088,"PAPER BUNTING COLOURED LACE",old_user,5,211.2
2011-01,21730,"GLASS STAR FROSTED T-LIGHT HOLDER",old_user,3,29.7
2011-01,22089,"PAPER BUNTING VINTAGE PAISLEY",old_user,3,26.6
2011-01,21922,"UNION STRIPE WITH FRINGE  HAMMOCK",old_user,2,39.8
2011-01,22090,"PAPER BUNTING RETROSPOT",old_user,20,456
2011-01,22091,"EMPIRE TISSUE BOX",old_user,3,92.6
2011-01,21845,"DAIRY MAID STRIPE MUG",old_user,2,35.4
2011-01,22094,"RED RETROSPOT TISSUE BOX",old_user,3,6.2
2011-01,21925,"UNION STRIPE CUSHION COVER ",old_user,1,2.5
2011-01,21781,"MA CAMPAGNE CUTLERY BOX",old_user,8,194.3
2011-01,22098,"BOUDOIR SQUARE TISSUE BOX",old_user,6,37.5
2011-01,21926,"RED/CREAM STRIPE CUSHION COVER ",old_user,1,2.5
2011-01,22099,"CARAVAN SQUARE TISSUE BOX",old_user,2,53.2
2011-01,22100,"SKULLS SQUARE TISSUE BOX",old_user,1,2.5
2011-01,21864,"UNION JACK FLAG PASSPORT COVER ",old_user,2,14.7
2011-01,22102,"MIRROR MOSAIC T-LIGHT HOLDER ",old_user,1,1.6
2011-01,21927,"BLUE/CREAM STRIPE CUSHION COVER ",old_user,2,8.8
2011-01,22105,"MIRROR MOSAIC GOBLET CANDLE HOLDER",old_user,1,8.5
2011-01,21746,"SMALL RED RETROSPOT WINDMILL",old_user,6,56.2
2011-01,22107,"PIZZA PLATE IN BOX",old_user,3,41.2
2011-01,21928,"JUMBO BAG SCANDINAVIAN PAISLEY",old_user,17,315.9
2011-01,21865,"PINK UNION JACK  PASSPORT COVER ",old_user,3,16.8
2011-01,22109,"FULL ENGLISH BREAKFAST PLATE",old_user,2,11.2
2011-01,21929,"JUMBO BAG PINK VINTAGE PAISLEY",old_user,14,232
2011-01,22110,"BIRD HOUSE HOT WATER BOTTLE",old_user,1,15.3
2011-01,21784,"SHOE SHINE BOX ",old_user,5,99.5
2011-01,22111,"SCOTTIE DOG HOT WATER BOTTLE",old_user,18,688.1
2011-01,21930,"JUMBO STORAGE BAG SKULLS",old_user,8,142.4
2011-01,22112,"CHOCOLATE HOT WATER BOTTLE",old_user,13,222.8
2011-01,21866,"UNION JACK FLAG LUGGAGE TAG",old_user,1,8.8
2011-01,22113,"GREY HEART HOT WATER BOTTLE",old_user,27,481.7
2011-01,21931,"JUMBO STORAGE BAG SUKI",old_user,18,408.7
2011-01,21733,"RED HANGING HEART T-LIGHT HOLDER",old_user,47,876.1
2011-01,22115,"METAL SIGN EMPIRE TEA",old_user,4,32.4
2011-01,21932,"SCANDINAVIAN PAISLEY PICNIC BAG",old_user,1,14.8
2011-01,22116,"METAL SIGN HIS DINNER IS SERVED",old_user,4,26.6
2011-01,21867,"PINK UNION JACK  LUGGAGE TAG",old_user,1,7.5
2011-01,22117,"METAL SIGN HER DINNER IS SERVED ",old_user,9,105.7
2011-01,21747,"SMALL SKULL WINDMILL",old_user,2,16.2
2011-01,21868,"POTTING SHED TEA MUG",old_user,13,136.2
2011-01,21935,"SUKI  SHOULDER BAG",old_user,4,181.3
2011-01,22120,"WELCOME  WOODEN BLOCK LETTERS",old_user,9,159.2
2011-01,21786,"POLKADOT RAIN HAT ",old_user,4,24.8
2011-01,22121,"NOEL WOODEN BLOCK LETTERS ",old_user,1,6
2011-01,21936,"RED RETROSPOT PICNIC BAG",old_user,8,177
2011-01,21870,"I CAN ONLY PLEASE ONE PERSON MUG",old_user,15,126.2
2011-01,22127,"PARTY CONES CARNIVAL ASSORTED",old_user,4,60
2011-01,21937,"STRAWBERRY   PICNIC BAG",old_user,2,20.6
2011-01,22128,"PARTY CONES CANDY ASSORTED",old_user,2,45
2011-01,21735,"TWO DOOR CURIO CABINET",old_user,3,326.5
2011-01,21943,"CAKES AND RABBITS DESIGN FLANNEL ",old_user,1,0.8
2011-01,22131,"FOOD CONTAINER SET 3 LOVE HEART ",old_user,14,158
2011-01,21871,"SAVE THE PLANET MUG",old_user,4,52.5
2011-01,22132,"RED LOVE HEART SHAPE CUP",old_user,10,140.2
2011-01,21944,"KITTENS DESIGN FLANNEL",old_user,1,20.4
2011-01,22133,"PINK LOVE HEART SHAPE CUP",old_user,6,68.9
2011-01,21787,"RAIN PONCHO RETROSPOT",old_user,6,180.3
2011-01,22134,"MINI LADLE LOVE HEART RED ",old_user,4,13.9
2011-01,21945,"STRAWBERRIES  DESIGN FLANNEL ",old_user,1,10.2
2011-01,22135,"MINI LADLE LOVE HEART PINK",old_user,1,5
2011-01,21872,"GLAMOROUS  MUG",old_user,2,2.5
2011-01,22136,"LOVE HEART SOCK HANGER",old_user,4,37.9
2011-01,21947,"SET OF 6 HEART CHOPSTICKS",old_user,9,41.2
2011-01,22138,"BAKING SET 9 PIECE RETROSPOT ",old_user,35,751.2
2011-01,21749,"LARGE RED RETROSPOT WINDMILL",old_user,1,4.2
2011-01,22139,"RETROSPOT TEA SET CERAMIC 11 PC ",old_user,22,341.5
2011-01,22146,"EASTER CRAFT IVY WREATH WITH CHICK",old_user,1,2
2011-01,21948,"SET OF 6 CAKE CHOPSTICKS",old_user,2,17.5
2011-01,22147,"FELTCRAFT BUTTERFLY HEARTS",old_user,19,147.9
2011-01,21873,"IF YOU CAN'T STAND THE HEAT MUG",old_user,3,32.5
2011-01,22148,"EASTER CRAFT 4 CHICKS ",old_user,26,385.8
2011-01,21788,"KIDS RAIN MAC BLUE",old_user,2,40.8
2011-01,22149,"FELTCRAFT 6 FLOWER FRIENDS",old_user,20,249.9
2011-01,21955,"DOORMAT UNION JACK GUNS AND ROSES",old_user,11,234.4
2011-01,22150,"3 STRIPEY MICE FELTCRAFT",old_user,6,56.6
2011-01,21874,"GIN AND TONIC MUG",old_user,8,77.5
2011-01,22151,"PLACE SETTING WHITE HEART",old_user,9,139.9
2011-01,21967,"PACK OF 12 SKULL TISSUES",old_user,8,33.3
2011-01,22152,"PLACE SETTING WHITE STAR",old_user,2,10.9
2011-01,21736,"GOLD SCROLL GLASS T-LIGHT HOLDER",old_user,1,4.2
2011-01,21972,"SET OF 36 DINOSAUR PAPER DOILIES",old_user,3,23.2
2011-01,22156,"HEART DECORATION WITH PEARLS ",old_user,4,54.4
2011-01,22158,"3 HEARTS HANGING DECORATION RUSTIC",old_user,1,23.6
2011-01,22161,"HEART DECORATION RUSTIC HANGING ",old_user,1,19.5
2011-01,21875,"KINGS CHOICE MUG",old_user,3,37.5
2011-01,22162,"HEART GARLAND RUSTIC PADDED",old_user,1,3
2011-01,21973,"SET OF 36 MUSHROOM PAPER DOILIES",old_user,2,8.7
2011-01,22163,"HEART STRING MEMO HOLDER HANGING",old_user,1,8.9
2011-01,21789,"KIDS RAIN MAC PINK",old_user,2,40.8
2011-01,22164,"STRING OF STARS CARD HOLDER",old_user,1,3
2011-01,21974,"SET OF 36 PAISLEY FLOWER DOILIES",old_user,10,92.8
2011-01,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",old_user,1,25.5
2011-01,21876,"POTTERING MUG",old_user,8,121.8
2011-01,21975,"PACK OF 60 DINOSAUR CAKE CASES",old_user,16,73.7
2011-01,22167," OVAL WALL MIRROR DIAMANTE ",old_user,4,79.6
2011-01,21754,"HOME BUILDING BLOCK WORD",old_user,31,559.3
2011-01,22168,"ORGANISER WOOD ANTIQUE WHITE ",old_user,8,119
2011-01,21976,"PACK OF 60 MUSHROOM CAKE CASES",old_user,5,40.7
2011-01,22169,"FAMILY ALBUM WHITE PICTURE FRAME",old_user,5,127.5
2011-01,21877,"HOME SWEET HOME MUG",old_user,5,105
2011-01,22170,"PICTURE FRAME WOOD TRIPLE PORTRAIT",old_user,12,287.4
2011-01,21977,"PACK OF 60 PINK PAISLEY CAKE CASES",old_user,18,168.3
2011-01,22171,"3 HOOK PHOTO SHELF ANTIQUE WHITE",old_user,11,170
2011-01,21878,"PACK OF 6 SANDCASTLE FLAGS ASSORTED",old_user,2,19.5
2011-01,22173,"METAL 4 HOOK HANGER FRENCH CHATEAU",old_user,14,230.1
2011-01,21980,"PACK OF 12 RED RETROSPOT TISSUES ",old_user,10,53.4
2011-01,22174,"PHOTO CUBE",old_user,6,67.6
2011-01,21790,"VINTAGE SNAP CARDS",old_user,11,114.7
2011-01,22175,"PINK OWL SOFT TOY",old_user,3,59
2011-01,21981,"PACK OF 12 WOODLAND TISSUES ",old_user,8,52.8
2011-01,22176,"BLUE OWL SOFT TOY",old_user,4,76.7
2011-01,21879,"HEARTS GIFT TAPE",old_user,8,55.3
2011-01,22178,"VICTORIAN GLASS HANGING T-LIGHT",old_user,15,574.5
2011-01,21982,"PACK OF 12 SUKI TISSUES ",old_user,7,71.3
2011-01,22179,"SET 10 LIGHTS NIGHT OWL",old_user,3,81
2011-01,21738,"COSY SLIPPER SHOES SMALL  RED ",old_user,1,5.9
2011-01,22180,"RETROSPOT LAMP",old_user,9,288.5
2011-01,21983,"PACK OF 12 BLUE PAISLEY TISSUES ",old_user,1,7
2011-01,21880,"RED RETROSPOT TAPE",old_user,15,104.8
2011-01,21984,"PACK OF 12 PINK PAISLEY TISSUES ",old_user,3,5.8
2011-01,22183,"CAKE STAND VICTORIAN FILIGREE MED",old_user,1,107.1
2011-01,21791,"VINTAGE HEADS AND TAILS CARD GAME ",old_user,12,163.8
2011-01,22184,"CAKE STAND VICTORIAN FILIGREE LARGE",old_user,1,34
2011-01,21985,"PACK OF 12 HEARTS DESIGN TISSUES ",old_user,39,206.2
2011-01,21881,"CUTE CATS TAPE",old_user,8,47.5
2011-01,21986,"PACK OF 12 PINK POLKADOT TISSUES",old_user,7,40
2011-01,22188,"BLACK HEART CARD HOLDER",old_user,9,155.2
2011-01,21755,"LOVE BUILDING BLOCK WORD",old_user,39,893.8
2011-01,22189,"CREAM HEART CARD HOLDER",old_user,20,315.5
2011-01,10002,"INFLATABLE POLITICAL GLOBE ",old_user,9,122.4
2011-01,10125,"MINI FUNKY DESIGN TAPES",old_user,6,58.8
2011-01,10133,"COLOURING PENCILS BROWN TUBE",old_user,2,16.8
2011-01,10135,"COLOURING PENCILS BROWN TUBE",old_user,8,82.2
2011-01,15036,"ASSORTED COLOURS SILK FAN",old_user,6,408
2011-01,15039,"SANDALWOOD FAN",old_user,1,8.5
2011-01,15044A,"PINK PAPER PARASOL ",old_user,1,3
2011-01,15044B,"BLUE PAPER PARASOL ",old_user,1,17.7
2011-01,15044D,"RED PAPER PARASOL",old_user,1,17.7
2011-01,15056BL,"EDWARDIAN PARASOL BLACK",old_user,7,398.2
2011-01,15056N,"EDWARDIAN PARASOL NATURAL",old_user,10,285.6
2011-01,15056P,"EDWARDIAN PARASOL PINK",old_user,2,23.8
2011-01,15060B,"FAIRY CAKE DESIGN UMBRELLA",old_user,4,60
2011-01,16011,"ANIMAL STICKERS",old_user,3,35.3
2011-01,16012,"FOOD/DRINK SPONGE STICKERS",old_user,1,5
2011-01,16016,"LARGE CHINESE STYLE SCISSOR",old_user,2,25.5
2011-01,16033,"MINI HIGHLIGHTER PENS",old_user,1,14.4
2011-01,16156S,"WRAP PINK FAIRY CAKES ",old_user,4,42
2011-01,16161P,"WRAP ENGLISH ROSE ",old_user,8,84
2011-01,16161U,"WRAP SUKI AND FRIENDS",old_user,2,21
2011-01,16168M,"FUNKY MONKEY GIFT BAG MEDIUM",old_user,2,12.6
2011-01,16169K,"WRAP FOLK ART",old_user,1,10.5
2011-01,16169M,"WRAP DAISY CARPET ",old_user,2,21
2011-01,16207B,"PINK HEART RED HANDBAG",old_user,2,8.9
2011-01,16225,"RATTLE SNAKE EGGS",old_user,2,20.2
2011-01,16235,"RECYCLED PENCIL WITH RABBIT ERASER",old_user,4,27.7
2011-01,16237,"SLEEPING CAT ERASERS",old_user,5,30.9
2011-01,16258A,"SWIRLY CIRCULAR RUBBERS IN BAG",old_user,4,24.4
2011-01,17003,"BROCADE RING PURSE ",old_user,3,124
2011-01,17011F,"ORIGAMI SANDLEWOOD INCENSE+FLOWER",old_user,1,12.6
2011-01,17012A,"ORIGAMI VANILLA INCENSE/CANDLE SET ",old_user,1,15.3
2011-01,17012B,"ORIGAMI JASMINE INCENSE/CANDLE SET",old_user,1,30.6
2011-01,17012C,"ORIGAMI LAVENDER INCENSE/CANDL SET ",old_user,1,15.3
2011-01,17012D,"ORIGAMI ROSE INCENSE/CANDLE SET ",old_user,1,15.3
2011-01,17013D,"ORIGAMI ROSE INCENSE IN TUBE",old_user,1,19.8
2011-01,17028J,"INCENSE BAZAAR PEACH",old_user,1,2.5
2011-01,17084A,"TRANQUILITY MASALA INCENSE",old_user,1,10.5
2011-01,17084J,"LOVE POTION MASALA INCENSE",old_user,1,10.5
2011-01,17084N,"FAIRY DREAMS INCENSE ",old_user,2,15.8
2011-01,17084P,"DRAGONS BLOOD INCENSE",old_user,1,10.5
2011-01,17090A,"LAVENDER INCENSE 40 CONES IN TIN",old_user,1,7.5
2011-01,17091J,"VANILLA INCENSE IN TIN",old_user,3,48.5
2011-01,17096,"ASSORTED LAQUERED INCENSE HOLDERS",old_user,1,10.1
2011-01,17164B,"ASS COL SMALL SAND GECKO P'WEIGHT",old_user,4,5.9
2011-01,17165D,"ASS COL LARGE SAND FROG P'WEIGHT",old_user,2,3.2
2011-01,18007,"ESSENTIAL BALM 3.5g TIN IN ENVELOPE",old_user,1,4.3
2011-01,18098C,"PORCELAIN BUTTERFLY OIL BURNER",old_user,2,11.8
2011-01,20616,"CHERRY BLOSSOM PASSPORT COVER",old_user,1,2.1
2011-01,20622,"VIPPASSPORT COVER ",old_user,1,6.3
2011-01,20654,"FIRST CLASS LUGGAGE TAG ",old_user,1,7.5
2011-01,20658,"RED RETROSPOT LUGGAGE TAG",old_user,3,11.2
2011-01,20665,"RED RETROSPOT PURSE ",old_user,2,35.4
2011-01,16236,"KITTY PENCIL ERASERS",old_user,1,0.6
2011-01,20669,"RED HEART LUGGAGE TAG",old_user,3,22.5
2011-01,20674,"GREEN POLKADOT BOWL",old_user,2,11.2
2011-01,20675,"BLUE POLKADOT BOWL",old_user,6,108.8
2011-01,20676,"RED RETROSPOT BOWL",old_user,7,160.1
2011-01,20677,"PINK POLKADOT BOWL",old_user,5,98.8
2011-01,20679,"EDWARDIAN PARASOL RED",old_user,8,130.9
2011-01,20681,"PINK POLKADOT CHILDRENS UMBRELLA",old_user,9,130
2011-01,20682,"RED RETROSPOT CHILDRENS UMBRELLA",old_user,14,228.2
2011-01,20684,"STRAWBERRY DREAM CHILDS UMBRELLA",old_user,6,78
2011-01,20685,"DOORMAT RED RETROSPOT",old_user,27,990.8
2011-01,20698,"LITTLE PINK MONSTER SOFT TOY",old_user,1,5.1
2011-01,20702,"PINK PADDED MOBILE",old_user,2,17
2011-01,20704,"MR ROBOT SOFT TOY",old_user,4,62.4
2011-01,20705,"MRS ROBOT SOFT TOY",old_user,2,31.2
2011-01,20711,"JUMBO BAG TOYS ",old_user,8,185.2
2011-01,20712,"JUMBO BAG WOODLAND ANIMALS",old_user,15,353
2011-01,20713,"JUMBO BAG OWLS",old_user,10,422.4
2011-01,20717,"STRAWBERRY SHOPPER BAG",old_user,8,78.8
2011-01,20718,"RED RETROSPOT SHOPPER BAG",old_user,12,172.5
2011-01,20719,"WOODLAND CHARLOTTE BAG",old_user,17,210.8
2011-01,20723,"STRAWBERRY CHARLOTTE BAG",old_user,11,167.2
2011-01,20724,"RED RETROSPOT CHARLOTTE BAG",old_user,21,280.2
2011-01,20725,"LUNCH BAG RED RETROSPOT",old_user,33,816.5
2011-01,20726,"LUNCH BAG WOODLAND",old_user,20,412.5
2011-01,20727,"LUNCH BAG  BLACK SKULL.",old_user,25,381.2
2011-01,20728,"LUNCH BAG CARS BLUE",old_user,27,438.9
2011-01,20731,"POSY CANDY BAG",old_user,1,3.8
2011-01,20733,"GOLD MINI TAPE MEASURE ",old_user,2,25.5
2011-01,20735,"BLACK MINI TAPE MEASURE ",old_user,1,8.5
2011-01,20748,"KENSINGTON COFFEE SET",old_user,1,63.8
2011-01,20749,"ASSORTED COLOUR MINI CASES",old_user,8,239.8
2011-01,20750,"RED RETROSPOT MINI CASES",old_user,18,462.4
2011-01,20751,"FUNKY WASHING UP GLOVES ASSORTED",old_user,5,48.3
2011-01,20752,"BLUE POLKADOT WASHING UP GLOVES",old_user,7,27.3
2011-01,20754,"RETROSPOT RED WASHING UP GLOVES",old_user,8,37.8
2011-01,20756,"GREEN FERN POCKET BOOK",old_user,1,2.6
2011-01,20758,"ABSTRACT CIRCLES POCKET BOOK",old_user,1,2.6
2011-01,20759,"CHRYSANTHEMUM POCKET BOOK ",old_user,1,2.6
2011-01,20761,"BLUE PAISLEY SKETCHBOOK",old_user,2,18.8
2011-01,20762,"GREEN FERN SKETCHBOOK ",old_user,3,22.5
2011-01,20764,"ABSTRACT CIRCLES SKETCHBOOK ",old_user,1,37.5
2011-01,20765,"CHRYSANTHEMUM SKETCHBOOK ",old_user,1,7.5
2011-01,20766,"GARDEN PATH SKETCHBOOK",old_user,1,3.8
2011-01,20767,"BLUE PAISLEY JOURNAL ",old_user,1,15.3
2011-01,20770,"ABSTRACT CIRCLE JOURNAL ",old_user,3,93.4
2011-01,20772,"GARDEN PATH JOURNAL",old_user,2,17.8
2011-01,20773,"BLUE PAISLEY NOTEBOOK",old_user,1,4.9
2011-01,20774,"GREEN FERN NOTEBOOK",old_user,2,6.6
2011-01,20775,"DAISY NOTEBOOK ",old_user,1,9.9
2011-01,20777,"CHRYSANTHEMUM NOTEBOOK",old_user,1,1.6
2011-01,20778,"GARDEN PATH NOTEBOOK ",old_user,1,4.9
2011-01,20782,"CAMOUFLAGE EAR MUFF HEADPHONES",old_user,2,16.5
2011-01,20785,"FUSCHIA RETRO BAR STOOL",old_user,1,40
2011-01,20798,"CLEAR MILKSHAKE GLASS",old_user,2,21
2011-01,20801,"LARGE PINK GLASS SUNDAE DISH",old_user,1,12
2011-01,20818,"GOLD TEDDY BEAR",old_user,1,7.5
2011-01,20819,"SILVER TEDDY BEAR",old_user,1,7.5
2011-01,20828,"GLITTER BUTTERFLY CLIPS",old_user,7,132.6
2011-01,20829,"GLITTER HANGING BUTTERFLY STRING",old_user,1,16.8
2011-01,20830,"SILVER PHOTO FRAME",old_user,2,6.3
2011-01,20831,"GOLD PHOTO FRAME",old_user,1,12.6
2011-01,20933,"YELLOW POT PLANT CANDLE",old_user,2,15
2011-01,20977,"36 PENCILS TUBE WOODLAND",old_user,5,50
2011-01,20934,"SET/3 POT PLANT CANDLES",old_user,3,32.7
2011-01,20978,"36 PENCILS TUBE SKULLS",old_user,6,57.5
2011-01,21066,"VINTAGE RED MUG",old_user,2,8.8
2011-01,20846,"ZINC HEART LATTICE T-LIGHT HOLDER",old_user,3,37.5
2011-01,21067,"VINTAGE RED TEATIME MUG",old_user,4,31.2
2011-01,20979,"36 PENCILS TUBE RED RETROSPOT",old_user,6,35
2011-01,21068,"VINTAGE BILLBOARD LOVE/HATE MUG",old_user,6,107.5
2011-01,20980,"36 PENCILS TUBE POSY",old_user,2,5
2011-01,21069,"VINTAGE BILLBOARD TEA MUG",old_user,5,75.9
2011-01,20936,"FORKED CACTUS CANDLE",old_user,1,5.9
2011-01,21070,"VINTAGE BILLBOARD MUG ",old_user,1,1.2
2011-01,20981,"12 PENCILS TALL TUBE WOODLAND",old_user,3,22.1
2011-01,21071,"VINTAGE BILLBOARD DRINK ME MUG",old_user,7,99.8
2011-01,20866,"BLUE ROSE FABRIC MIRROR",old_user,3,144.7
2011-01,21078,"SET/20 STRAWBERRY PAPER NAPKINS ",old_user,7,30.6
2011-01,20982,"12 PENCILS TALL TUBE SKULLS",old_user,6,23
2011-01,21080,"SET/20 RED RETROSPOT PAPER NAPKINS ",old_user,33,310.5
2011-01,20867,"PINK ROSE FABRIC MIRROR",old_user,1,2.5
2011-01,21084,"SET/6 COLLAGE PAPER CUPS",old_user,1,7.8
2011-01,20983,"12 PENCILS TALL TUBE RED RETROSPOT",old_user,4,23
2011-01,21086,"SET/6 RED SPOTTY PAPER CUPS",old_user,11,210.7
2011-01,21088,"SET/6 FRUIT SALAD PAPER CUPS",old_user,2,15.6
2011-01,20854,"BLUE PATCH PURSE PINK HEART",old_user,2,24.7
2011-01,21090,"SET/6 COLLAGE PAPER PLATES",old_user,1,10.2
2011-01,20984,"12 PENCILS TALL TUBE POSY",old_user,3,5.1
2011-01,21094,"SET/6 RED SPOTTY PAPER PLATES",old_user,13,217.8
2011-01,20961,"STRAWBERRY BATH SPONGE ",old_user,2,25
2011-01,21096,"SET/6 FRUIT SALAD  PAPER PLATES",old_user,2,20.4
2011-01,20985,"HEART CALCULATOR",old_user,6,51.2
