ym,stockCode,description,cust_cnt,rev_total
2010-12,90019C,"SILVER BLACK ORBIT BRACELET",1,16.53
2010-12,75013B,"STRING OF 8 BUTTERFLIES,PINK",4,16.5
2010-12,78124,"MAGAZINE RACK GEBRA ASSORTED ",1,16.5
2010-12,84539,"KNITTED RABBIT DOLL ",1,16.5
2010-12,84993A,"75 GREEN PETIT FOUR CASES",5,16.38
2010-12,21376,"LARGE  TALL CAMPHOR WOOD TOADSTOOL ",2,16.35
2010-12,22479,"DAISY GARDEN MARKER",3,16.29
2010-12,22887,"NUMBER TILE VINTAGE FONT 8",3,16.24
2010-12,72122,"COFFEE SCENT PILLAR CANDLE",3,16.169999999999998
2010-12,90036F,"FLOWER GLASS GARLD NECKL36"TURQUOIS"",1,16.14
2010-12,84600,"NEW BAROQUE JEWELLERY BOX ",1,16.13
2010-12,85160a,"WHITE BIRD GARDEN DESIGN MUG",1,16.13
2010-12,79030G,"TUMBLER, NEW ENGLAND",2,16.02
2010-12,21311,"SET/4 BIRD MIRROR MAGNETS ",4,15.959999999999999
2010-12,21847,"GREEN  DIAMANTE PEN IN GIFT BOX",1,15.95
2010-12,84985A,"SET OF 72 GREEN PAPER DOILIES",7,15.95
2010-12,90214M,"LETTER "M"" BLING KEY RING"",2,15.95
2010-12,20618,"QUEEN OF THE SKIES PASSPORT COVER ",3,15.94
2010-12,16236,"KITTY PENCIL ERASERS",4,15.919999999999998
2010-12,22874,"NUMBER TILE COTTAGE GARDEN 6",2,15.91
2010-12,22875,"NUMBER TILE COTTAGE GARDEN 7",2,15.91
2010-12,84562A,"PINK/WHITE RIBBED MELAMINE JUG",2,15.9
2010-12,85136B,"BLUE SHARK HELICOPTER",2,15.9
2010-12,90108,"BLUE BLOSSOM HAIR CLIP",2,15.750000000000002
2010-12,21383,"PACK OF 12 STICKY BUNNIES",5,15.670000000000002
2010-12,21425,"SKULLS STORAGE BOX LARGE",2,15.629999999999999
2010-12,22868,"NUMBER TILE COTTAGE GARDEN 0 ",1,15.6
2010-12,17014A,"ORIGAMI VANILLA INCENSE CONES",2,15.36
2010-12,20771,"CHRYSANTHEMUM  JOURNAL",3,15.299999999999999
2010-12,35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1,15.299999999999999
2010-12,72709,"IVORY SCULPTED RND CANDLE ",1,15.299999999999999
2010-12,84508C,"BLUE CIRCLES DESIGN TEDDY",2,15.259999999999998
2010-12,20694,"FLORAL PINK MONSTER",1,15.24
2010-12,20818,"GOLD TEDDY BEAR",1,15.24
2010-12,21389,"IVORY HANGING DECORATION  BIRD",4,15.219999999999999
2010-12,21465,"PINK FLOWER CROCHET FOOD COVER",3,15.120000000000001
2010-12,22241,"GARLAND WOODEN HAPPY EASTER",3,15.03
2010-12,35610A,"PINK CHRISTMAS FLOCK DROPLET ",2,15.02
2010-12,72801C,"4 ROSE PINK DINNER CANDLES",1,15
2010-12,84192,"ASSORTED COLOUR METAL CAT ",1,15
2010-12,84875B,"GREEN SQUARE COMPACT MIRROR",1,15
2010-12,90078,"PINK/WHITE GLASS DEMI CHOKER",1,15
2010-12,90146,"FINE SILVER NECKLACE W PASTEL FLOWE",1,15
2010-12,"BANK CHARGES","Bank Charges",1,15
2010-12,18007,"ESSENTIAL BALM 3.5g TIN IN ENVELOPE",5,15
2010-12,21357,"TOAST ITS - DINOSAUR",7,15
2010-12,21925,"UNION STRIPE CUSHION COVER ",1,15
2010-12,90133,"TEAL/FUSCHIA COL BEAD NECKLACE",2,14.99
2010-12,35964,"FOLKART CLIP ON STARS",1,14.939999999999998
2010-12,85031A,"ROMANTIC IMAGES SCRAP BOOK SET",2,14.850000000000001
2010-12,85031C,"CURIOUS IMAGES SCRAP BOOK SET",1,14.850000000000001
2010-12,20820,"SILVER LOOKING MIRROR",1,14.850000000000001
2010-12,90130B,"TURQ STONE/CRYSTAL EARRINGS",1,14.8
2010-12,37444C,"PINK BREAKFAST CUP AND SAUCER ",2,14.77
2010-12,90027A,"GLASS BEAD HOOP EARRINGS BLACK",2,14.760000000000002
2010-12,90040A,"MURANO STYLE GLASS BRACELET RED",2,14.74
2010-12,85208,"SET/12 FUNKY FELT FLOWER PEG IN BAG",4,14.71
2010-12,21426,"WOODLAND STORAGE BOX SMALL",2,14.700000000000001
2010-12,47310M,"SMALL POP BOX,FUNKY MONKEY",2,14.569999999999999
2010-12,20984,"12 PENCILS TALL TUBE POSY",5,14.45
2010-12,22599,"CHRISTMAS MUSICAL ZINC STAR",3,14.41
2010-12,22613,"PACK OF 20 SPACEBOY NAPKINS",6,14.369999999999997
2010-12,22535,"MAGIC DRAWING SLATE BUNNIES ",9,14.329999999999998
2010-12,22879,"NUMBER TILE VINTAGE FONT 0",2,14.29
2010-12,22883,"NUMBER TILE VINTAGE FONT 4",2,14.29
2010-12,22885,"NUMBER TILE VINTAGE FONT 6 ",2,14.29
2010-12,90214C,"LETTER "C"" BLING KEY RING"",2,13.999999999999998
2010-12,85202,"HANGING WOOD AND FELT HEART",1,13.969999999999999
2010-12,72225C,"LAVENDER SCENT CAKE CANDLE",2,13.919999999999998
2010-12,90160B,"RED BOUDICCA LARGE BRACELET",1,13.9
2010-12,90160D,"PINK BOUDICCA LARGE BRACELET",1,13.9
2010-12,22559,"SEASIDE FLYING DISC",3,13.77
2010-12,71496A,"A4 WALL TIDY BLUE OFFICE",2,13.760000000000002
2010-12,90058B,"CRYSTAL STUD EARRINGS ASSORTED COL ",1,13.68
2010-12,22869,"NUMBER TILE COTTAGE GARDEN 1",2,13.649999999999999
2010-12,72780,"BLACK SILOUETTE CANDLE PLATE",2,13.6
2010-12,22522,"CHILDS GARDEN FORK BLUE ",4,13.559999999999999
2010-12,22523,"CHILDS GARDEN FORK PINK",3,13.559999999999999
2010-12,22340,"NOEL GARLAND PAINTED ZINC ",1,13.44
2010-12,21698,"MOCK LOBSTER FRIDGE MAGNET",2,13.319999999999999
2010-12,85211,"S/4 GROOVY CAT MAGNETS",2,13.259999999999998
2010-12,84929,"ASSTD FRUIT+FLOWERS FRIDGE MAGNETS",1,13.200000000000001
2010-12,20774,"GREEN FERN NOTEBOOK",4,13.200000000000001
2010-12,47471,"RAINBOW PEGS PHOTO CLIP STRING",5,13.110000000000001
2010-12,79190B,"RETRO PLASTIC POLKA TRAY",4,13.06
2010-12,20659,"ECONOMY LUGGAGE TAG",4,12.96
2010-12,22043,"CHRISTMAS CARD SCREEN PRINT ",2,12.780000000000001
2010-12,90199B,"5 STRAND GLASS NECKLACE AMETHYST",1,12.74
2010-12,90013D,"PURPLE VINTAGE EARRINGS",1,12.72
2010-12,DCGS0070,"CAMOUFLAGE DOG COLLAR",1,12.72
2010-12,22281,"EASTER TREE YELLOW BIRDS",1,12.72
2010-12,20826,"SILVER APERITIF GLASS",1,12.72
2010-12,21895,,2,12.72
2010-12,21370,"MIRRORED WALL ART FOXY",1,12.7
2010-12,90208,"PAIR OF PINK FLOWER CLUSTER SLIDE",1,12.7
2010-12,16048,"TEATIME ROUND PENCIL SHARPENER ",2,12.629999999999999
2010-12,16168M,"FUNKY MONKEY GIFT BAG MEDIUM",2,12.629999999999999
2010-12,21750,"LARGE SKULL WINDMILL",1,12.629999999999999
2010-12,46776A,"WOVEN BUBBLE GUM CUSHION COVER",1,12.629999999999999
2010-12,84927E,"FLOWERS TILE HOOK",1,12.600000000000001
2010-12,20831,"GOLD PHOTO FRAME",1,12.600000000000001
2010-12,21399,"BLUE POLKADOT COFFEE MUG",3,12.600000000000001
2010-12,20652,"BLUE POLKADOT LUGGAGE TAG ",2,12.579999999999998
2010-12,22288,"HANGING METAL RABBIT DECORATION",1,12.549999999999999
2010-12,84926A,"WAKE UP COCKEREL TILE COASTER",2,12.51
2010-12,85088,"CANDY SPOT HAND BAG",1,12.509999999999998
2010-12,20671,"BLUE TEATIME PRINT BOWL ",2,12.5
2010-12,22053,"EMPIRE DESIGN ROSETTE",1,12.5
2010-12,51020B,"STRIPY DESIGN SHOWER CAP",4,12.5
2010-12,84673B,"BLUE FLY SWAT",2,12.190000000000001
2010-12,84596J,"MIXED NUTS LIGHT GREEN BOWL",2,12.18
2010-12,35095B,"RED VICTORIAN FABRIC OVAL BOX",3,12.18
2010-12,85215,"ASSORTED CHEESE FRIDGE MAGNETS",3,12.17
2010-12,16045,"POPART WOODEN PENCILS ASST",1,12
2010-12,90178B,"PURPLE CHUNKY GLASS+BEAD NECKLACE",1,11.95
2010-12,84614A,"PINK BAROQUE FLOCK CANDLE HOLDER",1,11.9
2010-12,84620,"BLUE GINGHAM ROSE CUSHION COVER",1,11.9
2010-12,85026B,"EAU DE NILE JEWELLED T-LIGHT HOLDER",2,11.9
2010-12,84051,"ASS COLOUR GLOWING TIARAS",2,11.9
2010-12,72128,"COLUMBIAN CANDLE ROUND",4,11.899999999999999
2010-12,90030C,"BROWN KUKUI COCONUT SEED NECKLACE",1,11.88
2010-12,84856L,"LARGE TAHITI BEACH BAG",1,11.87
2010-12,21386,"IVORY HANGING DECORATION  EGG",2,11.86
2010-12,90130C,"GREEN STONE/CRYSTAL EARRINGS",1,11.84
2010-12,90201B,"BLACK ENAMEL FLOWER RING",1,11.84
2010-12,90202C,"GREEN ENAMEL FLOWER HAIR TIE",1,11.84
2010-12,46118,"FUNKY MONKEY CUSHION COVER",1,11.83
2010-12,21265,"PINK GOOSE FEATHER TREE 60CM",1,11.82
2010-12,90186A,"AMETHYST HOOP EARRING FLORAL LEAF",3,11.81
2010-12,15044B,"BLUE PAPER PARASOL ",3,11.809999999999999
2010-12,20848,"ZINC HEART LATTICE CHARGER SMALL",1,11.8
2010-12,20894,"HANGING BAUBLE T-LIGHT HOLDER LARGE",2,11.8
2010-12,85006,"SET 4 NURSERY DES ROUND BOXES",2,11.8
2010-12,85185D,"FROG SOCK PUPPET",4,11.8
2010-12,90027D,"GLASS BEAD HOOP EARRINGS AMETHYST",1,11.8
2010-12,84931A,"PINK SCOTTIE DOG W FLOWER PATTERN",1,11.78
2010-12,79144C,"PAINTED LIGHTBULB RAINBOW DESIGN",1,11.76
2010-12,84228,"HEN HOUSE W CHICK STANDING",2,11.76
2010-12,22871,"NUMBER TILE COTTAGE GARDEN 3 ",1,11.7
2010-12,22872,"NUMBER TILE COTTAGE GARDEN 4",1,11.7
2010-12,22877,"NUMBER TILE COTTAGE GARDEN 9",1,11.7
2010-12,84531A,"PINK KNITTED EGG COSY",2,11.7
2010-12,21394,"RED POLKADOT BEAKER ",1,11.7
2010-12,22416,"SET OF 36 DOILIES SPACEBOY DESIGN ",3,11.68
2010-12,22104,"MIRROR MOSAIC CANDLE PLATE",1,11.62
2010-12,90152B,"BLUE/GREEN SHELL NECKLACE W PENDANT",2,11.46
2010-12,90003C,"MIDNIGHT BLUE PAIR HEART HAIR SLIDE",2,11.370000000000001
2010-12,21369,"MIRRORED WALL ART SPLODGES",1,11.370000000000001
2010-12,22684,"FRENCH BLUE METAL DOOR SIGN 9",3,11.28
2010-12,15034,"PAPER POCKET TRAVELING FAN ",5,11.270000000000001
2010-12,82011C,"BATHROOM SCALES FOOTPRINTS IN SAND",3,11.25
2010-12,84497,"BUTTONS AND STRIPES NOTEBOOK ",3,11.25
2010-12,84882,"GREEN WIRE STANDING CANDLE HOLDER",1,11.25
2010-12,90212C,"PURPLE LAS VEGAS BRACELET ROUND",1,11.25
2010-12,90056,"CHUNKY CRACKED GLAZE NECKLACE IVORY",1,11.05
2010-12,20758,"ABSTRACT CIRCLES POCKET BOOK",2,11.05
2010-12,21720,"CAKE SHOP  STICKER SHEET",2,11.049999999999999
2010-12,20835,"FRENCH LATTICE CUSHION COVER ",1,11.02
2010-12,46775D,"SUNSET COLOUR CHUNKY KNITTED THROW",1,11.02
2010-12,85094,"CANDY SPOT EGG WARMER RABBIT",1,11.01
2010-12,79190A,"RETRO PLASTIC 70'S TRAY",4,10.94
2010-12,21306,"SET/4 DAISY MIRROR MAGNETS",3,10.92
2010-12,17084N,"FAIRY DREAMS INCENSE ",2,10.84
2010-12,90035A,"PEARL & SHELL 42"NECKL. GREEN"",1,10.75
2010-12,20869,"GOLD FABRIC MIRROR",1,10.64
2010-12,22031,"BOTANICAL LAVENDER BIRTHDAY CARD",2,10.62
2010-12,22248,"DECORATION  PINK CHICK MAGIC GARDEN",1,10.610000000000001
2010-12,85203,"HANGING WOOD AND FELT BUTTERFLY ",1,10.61
2010-12,22703,"PINK CAT BOWL",2,10.52
2010-12,35914,"PINK CHICK EGG WARMER + EGG CUP",2,10.52
2010-12,22707,"WRAP MONSTER FUN ",1,10.5
2010-12,22959,,1,10.5
2010-12,16015,"MEDIUM CHINESE STYLE SCISSOR",2,10.5
2010-12,16161M,"WRAP  PINK FLOCK",1,10.5
2010-12,16169K,"WRAP FOLK ART",1,10.5
2010-12,16169N,"WRAP BLUE RUSSIAN FOLKART",1,10.5
2010-12,21503,"TOYBOX  WRAP ",1,10.5
2010-12,22040,"BOTANICAL ROSE GIFT WRAP",1,10.5
2010-12,22046,"TEA PARTY  WRAPPING PAPER ",1,10.5
2010-12,22292,"HANGING CHICK  YELLOW DECORATION",4,10.23
2010-12,35958,"FOLKART ZINC STAR CHRISTMAS DEC",4,10.2
2010-12,47586A,"PINK FAIRY CAKE CUSHION COVER",2,10.2
2010-12,84457,"SET/3 RABBITS FLOWER SKIPPPING ROPE",1,10.2
2010-12,20769,"DAISY JOURNAL ",2,10.2
2010-12,21040,"MODERN VINTAGE COTTON SHOPPING BAG",4,10.2
2010-12,21060,"PARTY INVITES BALLOON GIRL",1,10.2
2010-12,85109,"PINK BOUDOIR T-LIGHT HOLDER",1,10.2
2010-12,90012A,"MIDNIGHT BLUE DROP CRYSTAL NECKLACE",1,10.2
2010-12,90125A,"PINK BERTIE GLASS BEAD BAG CHARM",1,10.2
2010-12,90034,"WHITE SILVER NECKLACE SHELL GLASS",1,10.19
2010-12,90197B,"BLACK GLASS BRACELET W HEART CHARMS",1,10.18
2010-12,90206A,"GOLD DIAMANTE STAR BROOCH",1,10.18
2010-12,90124B,"BLUE MURANO TWIST NECKLACE",1,10.17
2010-12,84563B,"BLUE & WHITE BREAKFAST TRAY",2,10.16
2010-12,21973,"SET OF 36 MUSHROOM PAPER DOILIES",2,10.149999999999999
2010-12,21204,"DAISIES  HONEYCOMB GARLAND ",1,10.08
2010-12,22881,"NUMBER TILE VINTAGE FONT 2",1,10.08
2010-12,22886,"NUMBER TILE VINTAGE FONT 7",1,10.08
2010-12,22888,"NUMBER TILE VINTAGE FONT 9 ",1,10.08
2010-12,35095A,"BLUE VICTORIAN FABRIC OVAL BOX",1,10.08
2010-12,40001,"WHITE BAMBOO RIBS LAMPSHADE",4,10.08
2010-12,84926F,"PSYCHEDELIC TILE COASTER",1,10.08
2010-12,85230A,"OPIUM SCENTED VOTIVE CANDLE",1,10.08
2010-12,21878,"PACK OF 6 SANDCASTLE FLAGS ASSORTED",3,10.04
2010-12,90059E,"DIAMANTE HAIR GRIP PACK/2 RUBY",2,10.02
2010-12,22286,"DECORATION , WOBBLY RABBIT , METAL ",2,10.02
2010-12,17090D,"VANILLA INCENSE 40 CONES IN TIN",3,10
2010-12,35916A,"YELLOW FELT HANGING HEART W FLOWER",1,9.959999999999999
2010-12,84931B,"BLUE SCOTTIE DOG W FLOWER PATTERN",1,9.959999999999999
2010-12,84711B,"PINK OVAL SHAPE TRINKET BOX",1,9.95
2010-12,90012B,"BLACK DROP CRYSTAL NECKLACE",1,9.95
2010-12,90014A,"SILVER/MOP ORBIT NECKLACE",1,9.95
2010-12,90136,"PALE PINK/AMETHYST STONE NECKLACE",1,9.95
2010-12,90180A,"BLACK+WHITE NECKLACE W TASSEL",1,9.95
2010-12,37474,"SET/4 2 TONE EGG SHAPE MIXING BOWLS",1,9.95
2010-12,37333,"RETRO "TEA FOR ONE"" "",3,9.9
2010-12,85130D,"BEADED CRYSTAL HEART PINK LARGE",2,9.9
2010-12,21378,"SMALL TALL CAMPHOR WOOD TOADSTOOL",1,9.899999999999999
2010-12,22102,"MIRROR MOSAIC T-LIGHT HOLDER ",1,9.899999999999999
2010-12,79329,"PINK FLOCK GLASS CANDLEHOLDER",1,9.899999999999999
2010-12,79337,"BLUE FLOCK GLASS CANDLEHOLDER",1,9.899999999999999
2010-12,47420,"ASSORTED COLOUR SUCTION CUP HOOK",2,9.880000000000003
2010-12,90074,"BLACK DIAMOND CLUSTER NECKLACE",1,9.77
2010-12,84531B,"BLUE KNITTED EGG COSY",2,9.75
2010-12,22280,"POCKET BAG PINK PAISELY BROWN SPOT",2,9.7
2010-12,90214J,"LETTER "J"" BLING KEY RING"",2,9.7
2010-12,90214A,"LETTER "A"" BLING KEY RING"",1,9.35
2010-12,90214E,"LETTER "E"" BLING KEY RING"",1,9.35
2010-12,90175B,"PINK GLASS CHUNKY CHARM BRACELET",1,9.34
2010-12,90184C,"BLACK CHUNKY BEAD BRACELET W STRAP",1,9.34
2010-12,20840,"FRENCH FLORAL CUSHION COVER ",1,9.32
2010-12,21222,"SET/4 BADGES BEETLES",1,9.27
2010-12,79144B,"PAINTED LIGHTBULB STAR+ MOON",4,9.24
2010-12,79190D,"RETRO PLASTIC DAISY TRAY",3,9.24
2010-12,20654,"FIRST CLASS LUGGAGE TAG ",3,9.2
2010-12,35968,"FOLK ART METAL HEART T-LIGHT HOLDER",1,9.120000000000001
2010-12,35400,"WOODEN BOX ADVENT CALENDAR ",2,8.95
2010-12,90010A,"MIDNIGHT BLUE GLASS/SILVER BRACELET",1,8.95
2010-12,90154,"LAZER CUT NECKLACE W PASTEL BEADS",1,8.95
2010-12,22293,"HANGING CHICK GREEN DECORATION",1,8.94
2010-12,47343A,"FUSCHIA FLOWER PURSE WITH BEADS",2,8.94
2010-12,22247,"BUNNY DECORATION MAGIC GARDEN",1,8.91
2010-12,90183A,"AMBER DROP EARRINGS W LONG BEADS",1,8.879999999999999
2010-12,90177C,"DROP DIAMANTE EARRINGS CRYSTAL",2,8.870000000000001
2010-12,90177D,"DROP DIAMANTE EARRINGS PURPLE",2,8.870000000000001
2010-12,90186B,"CRYSTAL HOOP EARRING FLORAL LEAF",2,8.870000000000001
2010-12,84773,,2,8.850000000000001
2010-12,90162B,"ANT SILVER LIME GREEN BOUDICCA RING",2,8.850000000000001
2010-12,90162D,"ANT SILVER PURPLE BOUDICCA RING",2,8.850000000000001
2010-12,84247N,"PACK/12 BLUE FOLKART CARDS",3,8.850000000000001
2010-12,21382,"SET/4 SPRING FLOWER DECORATION",1,8.850000000000001
2010-12,90214S,"LETTER "S"" BLING KEY RING"",2,8.85
2010-12,22256,"FELT FARM ANIMAL CHICKEN",2,8.77
2010-12,71270,"PHOTO CLIP LINE",3,8.76
2010-12,51020A,"SUMMER FUN DESIGN SHOWER CAP",2,8.75
2010-12,17038,"PORCELAIN BUDAH INCENSE HOLDER",2,8.700000000000001
2010-12,46000R,"POLYESTER FILLER PAD 45x30cm",3,8.7
2010-12,22799,"SWEETHEART WIRE FRUIT BOWL",1,8.5
2010-12,16046,"TEATIME PEN CASE & PENS",2,8.5
2010-12,84922,"PINK BUTTERFLY WASHBAG",1,8.5
2010-12,85131C,"BEADED CRYSTAL HEART BLUE ON STICK",1,8.5
2010-12,90167,"BEADED LOVE HEART JEWELLERY SET",2,8.5
2010-12,90024C,"NEW BAROQUE B'FLY NECKLACE GREEN",1,8.49
2010-12,90024E,"NEW BAROQUE B'FLY NECKLACE MONTANA",1,8.49
2010-12,90024F,"NEW BAROQUE B'FLY NECKLACE CRYSTAL",1,8.49
2010-12,90018B,"GOLD M.O.P ORBIT DROP EARRINGS",1,8.48
2010-12,90023,"FILIGREE DIAMANTE EARRINGS",1,8.48
2010-12,90072,"RUBY DROP CHANDELIER EARRINGS",1,8.48
2010-12,90120A,"PINK MURANO TWIST BRACELET",1,8.48
2010-12,84796a,"PINK HAWAIIAN PICNIC HAMPER FOR 2",1,8.47
2010-12,72803b,"OCEAN SCENT CANDLE JEWELLED DRAWER",1,8.47
2010-12,72815,"3 WICK CHRISTMAS BRIAR CANDLE ",1,8.47
2010-12,21270,"ANTIQUE CREAM CUTLERY CUPBOARD",1,8.47
2010-12,21410,"COUNTRY COTTAGE  DOORSTOP GREEN",1,8.47
2010-12,84975,"HEART SHAPED MIRROR",2,8.45
2010-12,90059A,"DIAMANTE HAIR GRIP PACK/2 CRYSTAL",1,8.45
2010-12,90205A,"LARGE MINT DIAMANTE HAIRSLIDE",1,8.45
2010-12,84247L,"FAWN AND MUSHROOM GREETING CARD",2,8.44
2010-12,37467,"PIG MUG IN TWO COLOUR DESIGNS",1,8.42
2010-12,46776E,"WOVEN CANDY CUSHION COVER ",1,8.42
2010-12,20871,"OPULENT VELVET SET/3 CANDLES",1,8.42
2010-12,21209,"MULTICOLOUR HONEYCOMB FAN",2,8.37
2010-12,21943,"CAKES AND RABBITS DESIGN FLANNEL ",2,8.34
2010-12,17129F,"BLUE GLASS GEMS IN BAG",1,8.299999999999999
2010-12,47503H,"ASS FLORAL PRINT SPIRIT LEVEL ",3,8.11
2010-12,20663,"QUEEN OF THE SKIES HOLIDAY PURSE ",2,7.97
2010-12,15058A,"BLUE POLKADOT GARDEN PARASOL",1,7.95
2010-12,15058B,"PINK POLKADOT GARDEN PARASOL",1,7.95
2010-12,85135A,"YELLOW DRAGONFLY HELICOPTER",1,7.95
2010-12,90036D,"FLOWER GLASS GARLAND NECKL.36"BLACK"",1,7.95
2010-12,90036E,"FLOWER GLASS GARLD NECKL36"AMETHYST"",1,7.95
2010-12,85216,"ASSORTED CAKES FRIDGE MAGNETS",1,7.800000000000001
2010-12,21248,,4,7.71
2010-12,37479B,"CUBIC MUG FLOCK BLUE ON BROWN",2,7.6499999999999995
2010-12,84507B,"STRIPES DESIGN MONKEY DOLL",1,7.6499999999999995
2010-12,85017A,"ENVELOPE 50 ROMANTIC IMAGES",1,7.6499999999999995
2010-12,90094,"NECKLACE+BRACELET SET FRUIT SALAD ",2,7.6499999999999995
2010-12,90140,"PINK SWEETIE NECKLACE",1,7.64
2010-12,90164A,"PINK ROSEBUD PEARL BRACELET",1,7.64
2010-12,90164B,"WHITE  ROSEBUD PEARL BRACELET",1,7.64
2010-12,90176B,"DIAMANTE NECKLACE BLACK ",1,7.64
2010-12,84876B,"GREEN HEART COMPACT MIRROR",1,7.62
2010-12,90169,"DAISY HAIR COMB",1,7.62
2010-12,20794,"BLUE  TILE HOOK",2,7.609999999999999
2010-12,21678,"PAISLEY PATTERN  STICKERS",3,7.609999999999999
2010-12,21028,"NINJA RABBIT BLACK",1,7.569999999999999
2010-12,84661B,"BLACK SQUARE TABLE CLOCK",1,7.569999999999999
2010-12,90003B,"ROSE COLOUR PAIR HEART HAIR SLIDES",2,7.5600000000000005
2010-12,90071,"RUBY GLASS CLUSTER EARRINGS",1,7.56
2010-12,90116,"FRUIT SALAD BAG CHARM",1,7.529999999999999
2010-12,20662,"FIRST CLASS HOLIDAY PURSE ",1,7.529999999999999
2010-12,21634,"ASSORTED MINI MADRAS NOTEBOOK",1,7.529999999999999
2010-12,75049L,"LARGE CIRCULAR MIRROR MOBILE",1,7.529999999999999
2010-12,20707,"CRAZY DAISY HEART DECORATION",3,7.52
2010-12,84751B,"BLACK MEDIUM GLASS CAKE STAND",1,7.5
2010-12,72133,"COLUMBIAN CANDLE RECTANGLE",1,7.5
2010-12,82011A,"BATHROOM SCALES, TROPICAL BEACH",1,7.5
2010-12,84415B,"BLUE FLOCK CUSHION COVER ",1,7.5
2010-12,90086,"CRYSTAL FROG PHONE CHARM",2,7.489999999999999
2010-12,85144,"JARDIN ETCHED GLASS BUTTER DISH",1,7.25
2010-12,16218,"CARTOON  PENCIL SHARPENERS",2,7.1899999999999995
2010-12,22032,"BOTANICAL LILY GREETING CARD",2,7.1899999999999995
2010-12,84638,"SMALL KITCHEN FLOWER POTS PLAQUE",1,6.95
2010-12,90050,"CRACKED GLAZE NECKLACE IVORY",1,6.95
2010-12,90214H,"LETTER "H"" BLING KEY RING"",1,6.8
2010-12,21095,"SET/6 POSIES PAPER PLATES",1,6.8
2010-12,47578A,"ENGLISH ROSE SMALL SCENTED FLOWER",1,6.8
2010-12,21420,"OYSTER TRINKET BOX",1,6.77
2010-12,90059D,"DIAMANTE HAIR GRIP PACK/2 PERIDOT",1,6.76
2010-12,20793,"BLUE TILED TRAY",1,6.75
2010-12,21793,"CLASSIC FRENCH STYLE BASKET BROWN",1,6.75
2010-12,72051S,"BAG OF SILVER STONES",2,6.720000000000001
2010-12,22287,"DECORATION , WOBBLY CHICKEN, METAL ",1,6.72
2010-12,35833G,damages,1,6.72
2010-12,84993B,"75 BLACK PETIT FOUR CASES",4,6.72
2010-12,21186,,1,6.72
2010-12,21318,"GLASS CHALICE BLUE SMALL ",1,6.72
2010-12,90059B,"DIAMANTE HAIR GRIP PACK/2 BLACK DIA",2,6.68
2010-12,90104,"PURPLE FRANGIPANI HAIRCLIP",2,6.66
2010-12,21208,"PASTEL COLOUR HONEYCOMB FAN",1,6.66
2010-12,20778,"GARDEN PATH NOTEBOOK ",2,6.6
2010-12,90000B,"MIDNIGHT BLUE COPPER FLOWER NECKLAC",1,6.37
2010-12,90199D,"5 STRAND GLASS NECKLACE AMBER",1,6.35
2010-12,84927A,"WAKE UP COCKEREL TILE HOOK",2,6.3100000000000005
2010-12,17011F,"ORIGAMI SANDLEWOOD INCENSE+FLOWER",2,6.3100000000000005
2010-12,21401,"BLUE PUDDING SPOON",4,6.3100000000000005
2010-12,20980,"36 PENCILS TUBE POSY",3,6.25
2010-12,21827,"EIGHT PIECE CREEPY CRAWLIE SET",2,6.25
2010-12,84575A,"PINK DOG CANNISTER",1,5.95
2010-12,84859A,"SILVER DISCO HANDBAG",1,5.95
2010-12,90060B,"FIRE POLISHED GLASS NECKL GOLD",1,5.95
2010-12,90179A,"AMBER FINE BEAD NECKLACE W TASSEL",1,5.95
2010-12,90179C,"BLACK FINE BEAD NECKLACE W TASSEL",1,5.95
2010-12,90031,"BILI NUT AND WOOD NECKLACE",1,5.94
2010-12,90060F,"FIRE POLISHED GLASS NECKL GREEN",1,5.94
2010-12,90077,"BLACK DIAMOND CLUSTER EARRINGS",1,5.92
2010-12,90177E,"DROP DIAMANTE EARRINGS GREEN",1,5.92
2010-12,90183B,"AMETHYST DROP EARRINGS W LONG BEADS",1,5.92
2010-12,90201D,"GREEN ENAMEL FLOWER RING",1,5.92
2010-12,90202A,"PURPLE ENAMEL FLOWER HAIR TIE",1,5.92
2010-12,90177B,"DROP DIAMANTE EARRINGS BLACK DIAMON",2,5.91
2010-12,79191B,"RETRO PLASTIC POLKA TRAY",2,5.91
2010-12,15044D,"RED PAPER PARASOL",1,5.91
2010-12,21316,"SMALL CHUNKY GLASS ROMAN  BOWL",1,5.91
2010-12,16207A,"PINK STRAWBERRY HANDBAG ",1,5.9
2010-12,21250,"SET OF SKULL WALL STICKERS",1,5.9
2010-12,84804A,"CREAM DELPHINIUM ARTIFICIAL FLOWER",1,5.9
2010-12,90162C,"ANT SILVER FUSCHIA BOUDICCA RING",1,5.9
2010-12,90214K,"LETTER "K"" BLING KEY RING"",2,5.9
2010-12,37444B,"BLUE BREAKFAST CUP AND SAUCER ",1,5.9
2010-12,71403,"PINK/WHITE "KEEP CLEAN"" BULLET BIN"",2,5.9
2010-12,79403,"FROSTED WHITE BASE ",2,5.83
2010-12,17084P,"DRAGONS BLOOD INCENSE",2,5.68
2010-12,84251C,"GREETING CARD, TWO SISTERS.",1,5.59
2010-12,90019B,"GOLD M.O.P ORBIT BRACELET",1,5.51
2010-12,90138,"WHITE/PINK MINI CRYSTALS NECKLACE",1,5.51
2010-12,90141A,"GREEN PENDANT TRIPLE SHELL NECKLACE",1,5.51
